device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,deprecation (percentage loss in value)
Huawei,Android,25.6,yes,no,13,8,128,6,7250,460,2019,406,4.978869391,6.109825194,18.51044452
Huawei,Android,15.9,yes,no,13,32,64,6,4000,178,2019,351,5.037147389,5.299716387,4.954397157
Huawei,Android,15.32,yes,no,13,16,64,6,4000,163,2019,364,4.949043538,5.294660689,6.527654392
Huawei,Android,16.23,yes,no,13,8,64,4,4000,176,2019,253,4.403054002,5.016219672,12.22366065
Huawei,Android,16.59,yes,yes,13,16,512,12,4500,198,2019,488,5.995954452,7.439289002,19.40151202
Huawei,Android,16.81,yes,yes,13,16,128,6,4200,196,2019,269,5.530103463,6.478140911,14.63440609
Huawei,Android,16.81,yes,no,13,16,128,6,4200,196,2019,207,5.345344072,6.311517,15.30809357
Huawei,Android,15.9,yes,no,13,32,128,6,4000,178,2019,223,5.214772701,5.666841827,7.977443871
Huawei,Android,16.74,yes,no,13,16,128,4,4000,163.5,2019,181,4.894401058,5.242434609,6.638777151
Huawei,Android,25.6,yes,no,13,8,64,4,7500,498,2019,518,5.025589586,5.698970918,11.81584082
Huawei,Android,20.42,yes,no,13,8,128,6,6100,340,2019,307,4.943212618,5.86144128,15.66557811
Huawei,Android,20.42,yes,no,13,8,64,4,6100,320,2019,274,5.017147378,5.55971963,9.75898585
Huawei,Android,16.23,yes,no,13,32,128,8,3500,171,2019,520,5.372914505,5.969730055,9.997362435
Huawei,Android,16.23,yes,no,13,32,128,8,3500,171,2019,210,5.366396487,5.883935014,8.795789311
Huawei,Android,15.34,yes,no,13,24,128,6,4000,178,2019,539,5.180209278,5.55898789,6.813805309
Huawei,Android,15.34,yes,no,13,16,64,4,4000,178,2019,244,4.837313121,5.635146682,14.15816847
Huawei,Android,16.74,yes,no,13,16,64,4,4000,196.8,2019,330,4.861671141,5.638069931,13.77064846
Huawei,Android,10.16,no,no,5,2,16,4,1700,136.1,2014,610,3.959097413,4.701025672,15.78226351
Huawei,Android,17.78,no,no,3.15,0.3,8,1,4100,350,2013,835,4.335197047,5.012034315,13.5042425
Infinix,Android,17.32,yes,no,,8,32,2,6000,209,2020,320,4.405132623,4.605370166,4.347914191
Infinix,Android,15.39,yes,no,,8,64,4,5000,185,2020,173,4.4959132,4.702115392,4.385306927
Infinix,Android,15.39,yes,no,,8,32,2,5000,185,2020,329,4.370712875,4.487287145,2.597878545
Infinix,Android,15.39,yes,no,,16,32,3,4000,178,2019,356,4.417996878,4.605969866,4.0810729
Infinix,Android,15.29,yes,no,,16,32,2,4000,165,2019,497,4.423288532,4.866071843,9.099399378
Lava,Android,14.5,yes,no,,5,32,2,3200,150,2020,359,3.918203865,4.381276353,10.56935127
Lava,Android,12.7,no,no,5,0.3,8,0.5,3000,147.6,2016,704,3.509154523,4.102478062,14.46256458
Lenovo,Android,25.43,yes,no,8,5,32,3,7000,520,2020,212,4.683426684,5.189171919,9.746164569
Lenovo,Android,25.43,no,no,8,5,64,4,7000,580,2019,429,5.053758638,5.768070965,12.38390324
Lenovo,Android,15.47,yes,no,8,5,16,2,4000,172,2019,531,4.145196092,4.602165677,9.929446636
Lenovo,Android,20.32,yes,no,13,5,16,2,5100,305,2019,233,4.515245478,5.077795376,11.0786248
Lenovo,Android,20.32,yes,no,5,2,16,2,5000,305,2019,349,4.390366759,4.947198388,11.25549423
Lenovo,Android,17.78,yes,no,2,2,32,1,3590,236,2019,524,3.806440243,4.595523809,17.17069911
Lenovo,Android,16.23,yes,no,8,16,64,6,4000,159,2019,426,4.447228998,5.523818137,19.4899454
Lenovo,Android,16.23,yes,yes,8,32,128,6,4000,185,2019,401,5.347964306,5.996626203,10.81711407
Lenovo,Android,15.32,yes,no,8,16,64,4,4050,164,2019,424,4.541058241,5.06594385,10.36106251
Lenovo,Android,25.43,yes,no,8,8,16,2,8400,655,2016,902,4.866995844,5.188335076,6.1934942
LG,Android,16.59,yes,no,5,16,64,4,4000,196.5,2020,195,4.739963282,5.595157377,15.28454049
LG,Android,15.44,yes,no,5,13,64,3,4000,219,2020,126,4.720550337,5.296916386,10.88116193
LG,Others,5.28,yes,no,2,13,8,1,1470,127,2020,202,3.758405517,5.021377391,25.15190108
LG,Android,15.44,yes,yes,5,10,128,8,5000,218,2020,234,5.412047757,6.768504706,20.04071812
LG,Android,15.44,yes,yes,5,10,128,8,5000,213,2020,248,4.633951987,6.550094135,29.25365817
LG,Android,15.37,yes,no,5,13,32,3,4000,196.5,2020,205,4.232801305,5.483218926,22.80444458
LG,Android,14.5,yes,no,8,8,32,3,3450,170,2020,196,4.319752215,4.862908382,11.16936871
LG,Android,25.43,yes,no,8,5,32,4,8200,498,2019,392,5.021970804,5.832234322,13.89284918
LG,Android,15.34,yes,yes,8,32,256,8,4000,192,2019,471,5.789103535,7.003347237,17.33804795
LG,Android,15.34,yes,no,8,16,64,4,4000,198,2019,517,4.955756633,5.772655339,14.15117754
LG,Android,13.84,yes,no,8,5,16,2,3000,148,2019,438,4.367800927,4.93691699,11.52776245
LG,Android,13.84,yes,no,8,5,16,1,3000,152,2019,393,4.043752776,4.635020208,12.75652328
LG,Android,15.27,yes,no,8,13,32,2,3500,186,2019,273,4.396299294,5.080285727,13.4635426
LG,Android,15.37,yes,no,8,13,32,3,4000,194,2019,344,4.707997496,5.301562097,11.19603223
LG,Android,15.8,yes,no,8,16,64,4,4050,172,2019,289,4.541484634,5.24676088,13.44212672
LG,Android,15.9,yes,no,8,16,32,3,4000,175,2019,482,4.48661185,4.86190324,7.719022191
LG,Android,15.72,yes,no,8,8,32,3,4000,164,2019,516,4.105943698,4.692539832,12.50061065
LG,Android,15.29,yes,no,13,5,32,3,3500,179,2019,463,4.170688129,5.297617121,21.27237523
LG,Android,15.29,yes,no,16,5,64,4,3300,172,2018,693,4.989411658,5.701112246,12.4835393
LG,Android,12.83,yes,no,13,5,16,2,4500,171,2018,393,4.539564429,5.194511198,12.60843887
LG,Android,7.62,no,no,2,1.3,4,0.5,1540,140.45,2014,965,3.131136911,3.931041011,20.34840384
Meizu,Android,15.39,yes,yes,,20,128,8,4500,199,2020,318,5.15358057,6.271536486,17.8258696
Meizu,Android,15.37,yes,no,,16,128,6,4500,183,2019,348,4.74927053,5.526209625,14.059168
Meizu,Android,15.37,yes,no,,8,32,2,4000,184,2019,198,4.31935304,5.191622628,16.8014829
Meizu,Android,15.29,yes,no,,20,128,6,3600,166,2019,405,4.874891933,5.832351575,16.41635676
Meizu,Android,15.29,yes,no,,16,64,6,4000,165,2019,499,4.80557721,5.395625549,10.93567991
Meizu,Android,15.29,yes,no,,20,128,6,3600,165,2019,226,5.218841165,6.042917829,13.63706553
Micromax,Android,10.16,no,no,2,0.3,0.5,0.25,1500,146.5,2014,900,3.118834471,3.891820298,19.86180676
Micromax,Android,7.75,no,no,0.3,0.3,0.5,0.25,1500,89,2014,757,1.572773928,3.686125666,57.33260148
Micromax,Android,10.03,no,no,2,0.3,0.2,0.25,2000,85,2013,652,3.404857342,4.268997904,20.24223439
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,89,2013,1051,3.302481409,4.083957469,19.13526441
Micromax,Android,7.75,no,no,0.3,0.3,16,4,2000,89,2013,897,2.853015971,3.87036733,26.28565385
Motorola,Android,15.37,yes,no,,16,128,6,5000,210,2020,92,5.034156489,5.697294809,11.63952968
Motorola,Android,15.42,yes,yes,,25,256,12,5000,203,2020,188,5.639812681,7.087982979,20.43134559
Nokia,Android,16.56,yes,no,0.3,8,64,3,4000,200,2020,296,4.160756328,4.996468754,16.72606129
Nokia,Android,13.84,yes,no,0.3,5,16,2,3000,180,2020,293,3.690627925,4.087487775,9.709138518
Nokia,Android,13.84,yes,no,0.3,5,16,2,3000,180,2020,260,3.988243031,4.617888958,13.63493
Nokia,Others,5.18,no,no,0.3,0,0.06,0.03,1020,90.5,2020,322,2.519308077,3.386422096,25.60560953
Nokia,Others,5.18,no,no,0.3,0,0.1,0.03,1020,91.3,2020,148,2.564949357,3.011605623,14.83116722
Nokia,Android,17.3,yes,yes,0.3,24,64,6,4500,220,2020,127,4.602667056,6.214388074,25.93531332
Nokia,Others,5.18,no,no,0.3,0,0.1,,1200,88.2,2020,327,3.062923523,3.689129423,16.97435433
Nokia,Others,5.18,yes,no,0.3,0,0.1,0.03,1200,86.5,2019,414,2.789322921,3.684620397,24.2982283
OnePlus,Android,16.64,yes,yes,,16,128,8,4300,180,2020,186,5.482927968,6.605054319,16.98890421
OnePlus,Android,16.64,yes,yes,,16,128,8,4300,180,2020,232,5.235164552,6.478525003,19.19202983
OnePlus,Android,16.94,yes,yes,,16,256,12,4085,206,2019,280,5.079850363,6.685761067,24.01986383
OnePlus,Android,16.94,yes,yes,,16,128,6,4000,206,2019,523,5.342525621,6.684361696,20.07425893
Oppo,Android,16.64,yes,yes,,32,128,8,4000,172,2020,293,5.269969331,6.154454616,14.3714649
Oppo,Android,16.33,yes,yes,,32,128,8,4000,183,2020,281,5.047866851,5.911609322,14.61095319
Oppo,Android,16.69,yes,yes,,32,128,6,4000,184,2020,122,5.126045146,5.668017118,9.561932519
Oppo,Android,16.64,yes,yes,,16,128,8,4000,186,2020,200,5.094302196,6.254136457,18.54507443
Oppo,Android,15.29,yes,no,,8,64,3,4230,168,2020,267,4.515026636,4.785907155,5.659961847
Oppo,Android,15.34,yes,yes,,32,128,8,4025,180,2020,218,5.307177995,5.990338914,11.40437843
Oppo,Android,15.34,yes,yes,8,32,128,8,4025,181,2019,330,4.900225013,6.085250839,19.47373834
Oppo,Android,15.37,yes,no,8,8,128,4,4230,180,2019,277,4.514369822,5.006894974,9.836937954
Oppo,Android,15.34,yes,no,8,25,128,6,3600,169.5,2019,344,5.037212309,5.638141123,10.65827905
Oppo,Android,15.34,yes,no,8,32,128,4,4035,186,2019,463,5.093320661,5.793196518,12.0809963
Oppo,Android,16.59,yes,no,8,16,128,6,4020,190,2019,336,5.032266314,5.56202688,9.524595573
Oppo,Android,15.39,yes,yes,8,16,256,8,4065,215,2019,232,5.598384921,6.779649143,17.42367779
Oppo,Android,15.27,yes,no,8,5,32,2,4000,170,2019,282,4.022848561,4.61244367,12.7827059
Oppo,Android,15.29,yes,no,13,8,32,3,4230,168,2018,587,4.273745191,5.440337627,21.44338304
Oppo,Android,10.29,yes,no,8,5,8,1,2000,135,2015,917,4.09700768,4.991928067,17.92734941
Others,Android,16.43,yes,yes,8,20,128,6,4000,171,2019,486,4.701661486,6.803039,30.88880593
Realme,Android,15.37,yes,no,,16,64,4,4300,191,2020,97,4.798514106,5.299916088,9.460564539
Realme,Android,15.37,yes,no,,16,128,4,5000,199,2020,362,4.932169121,5.010768619,1.568611604
Realme,Android,15.37,yes,no,,5,32,3,5000,195,2020,321,4.383151002,4.600459106,4.723617774
Realme,Android,15.27,yes,no,,5,32,3,4000,166,2020,247,2.667228207,3.709906821,28.10525073
Realme,Android,15.27,yes,no,,5,32,2,4000,166,2019,450,4.335720882,4.601061758,5.766948803
Samsung,Android,12.88,yes,no,8,5,32,3,4000,168,2020,120,4.151669629,4.716979861,11.98458015
Samsung,Android,12.7,yes,no,8,5,16,1,2600,154,2020,226,4.08142817,4.792147554,14.83091612
Samsung,Android,15.42,yes,yes,8,32,128,8,4500,185,2020,258,5.514194582,6.218878965,11.33137318
Samsung,Android,15.37,yes,yes,8,32,128,6,4500,187,2020,248,5.126282718,6.06194631,15.43503595
Samsung,Android,25.5,yes,no,8,5,64,4,7040,467,2020,310,5.28755971,5.935528915,10.91678963
Samsung,Android,15.29,yes,yes,8,13,128,8,4000,168.1,2020,282,5.678498854,6.7807284,16.25532658
Samsung,Android,25.53,yes,yes,8,8,128,6,7040,420,2020,321,5.083699865,6.685673664,23.96129215
Samsung,Android,12.73,yes,no,12,8,64,4,4500,256,2019,320,4.59036107,6.927597121,33.73804813
Samsung,Android,15.42,yes,no,12,32,128,6,4500,187,2019,325,4.955756633,5.936110387,16.51508631
Samsung,Android,25.43,yes,no,13,8,64,4,7600,653,2019,430,4.989071116,6.396179374,21.99919946
Samsung,Android,15.32,yes,yes,12,10,256,12,3500,168,2019,190,4.997685135,7.003628936,28.64149171
Samsung,Android,25.53,yes,no,12,8,128,6,7040,420,2019,517,5.438209735,6.396729635,14.98453045
Samsung,Android,20.32,yes,no,8,2,32,2,5100,169,2019,313,3.984343667,4.866148876,18.12121313
Samsung,Android,12.7,yes,no,16,5,32,3,2800,172,2019,222,4.454579827,5.557098295,19.83982304
Samsung,Android,20.32,yes,no,5,2,16,2,4200,338,2015,852,4.7051965,5.401640809,12.89319919
Others,Android,16.59,yes,no,2,16,64,4,4000,193,2020,168,4.314015424,5.435990172,20.63974938
Others,Android,15.77,yes,no,2,5,64,4,4000,184.7,2020,299,4.358246106,4.871219958,10.53070599
Others,Android,20.32,no,no,0.3,2,16,1,3600,330,2020,290,4.053522568,4.488411625,9.689152719
Others,Android,15.44,yes,no,2,8,32,2,3500,191.6,2020,243,3.990279503,5.140434732,22.37466847
Others,Android,17.78,no,no,8,0.3,8,1,2000,242,2019,513,2.822568655,3.873905683,27.1389423
Others,Android,25.43,no,no,0.3,2,16,1,4000,505.2,2019,452,4.538068382,4.604770106,1.448535377
Others,Android,12.88,yes,no,8,5,16,2,2700,138,2019,440,4.175002465,4.626050664,9.750178538
Others,Android,16.23,yes,no,8,16,64,4,3450,176.6,2019,335,4.995657011,5.882458506,15.07535487
Others,Android,20.32,no,no,2,2,32,3,4000,355,2020,221,4.42424765,4.605969866,3.945362677
Others,Android,20.32,no,no,2,2,32,2,4000,355,2020,276,4.210645018,4.386640972,4.012089321
Others,Android,20.55,yes,no,8,0.3,16,2,2000,374,2013,1064,4.414977735,5.63917284,21.70877077
Apple,Others,30.71,yes,no,12,7,128,6,9720,641,2020,220,5.847392078,6.907335191,15.34518137
Apple,Others,27.94,yes,no,12,7,128,6,5770.5,471,2020,248,5.691237447,6.684724221,14.86204578
Apple,Others,25.45,yes,no,8,1.2,32,3,8827,483,2019,313,5.204446151,5.8518001,11.06247544
Apple,iOS,27.94,yes,no,12,7,64,4,7812,468,2018,601,5.359835707,6.779603675,20.94175465
Apple,iOS,18.01,yes,no,8,1.2,16,2,5124,299,2015,827,4.562680134,5.891809944,22.55893898
Asus,Android,15.24,no,no,13,2,16,2,3230,196,2014,840,4.539564429,5.307078872,14.4620885
Asus,Android,15.24,no,no,13,2,16,2,3300,196,2014,1073,4.327966358,5.521220889,21.61214983
Others,Android,15.24,no,no,8,8,32,1,2800,185,2019,513,4.304335327,4.351438553,1.082474805
Others,Android,12.83,no,no,8,8,32,1,2200,158,2019,213,4.170842533,4.222737777,1.228947823
Others,Android,12.7,no,no,5,5,32,1,3400,146,2019,184,3.764218811,3.896300045,3.389914341
Others,Android,10.29,no,no,5,0.3,4,0.5,1760,136,2013,1091,4.05386973,5.303901745,23.56815935
Others,Android,12.83,yes,no,13,5,32,3,4200,206.5,2020,214,4.796864349,5.704815274,15.91551841
Others,Android,14.35,yes,no,12,8,64,4,3100,210,2019,247,4.476882166,6.08201341,26.39144533
Coolpad,Android,16.59,yes,yes,,16,64,4,4000,195,2020,252,5.174226981,5.885464938,12.08465201
Coolpad,Android,16.15,yes,no,,13,32,3,4000,170,2019,342,4.588329169,5.085186025,9.770672175
Acer,Android,25.43,no,no,5,2,16,1,2700,508,2014,578,4.836599317,5.257755755,8.010194038
Acer,Android,25.43,no,no,5,2,32,2,2700,508,2014,918,4.691072615,5.438296677,13.74003859
Alcatel,Others,5.18,yes,no,2,5,4,0.5,3230,90,2019,356,3.247268899,3.918998619,17.14034082
Alcatel,Android,17.78,yes,no,5,2,8,1,3240,295.1,2016,662,4.182202803,4.867688285,14.08236193
Alcatel,Android,20.32,no,no,0.3,0.3,16,0.5,3240,325,2014,1050,3.848230872,4.600860914,16.35846108
Alcatel,Android,17.78,yes,no,3,0.3,4,1,3240,279,2014,1046,4.46326094,5.253372301,15.04007932
Alcatel,Android,17.78,no,no,0.3,0.3,16,0.5,2840,285,2014,770,3.713572067,4.39592954,15.52248431
Alcatel,Android,17.78,no,no,2,0.3,4,1,3240,285,2014,759,3.989354348,5.080410082,21.47574145
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,1800,390,2013,1041,4.307303088,4.604169686,6.447777086
Alcatel,Android,17.78,no,no,3,0.3,4,1,1800,350,2013,932,4.432244351,4.949823155,10.45651103
Alcatel,Android,20.32,no,no,2,0.3,8,1,1800,400,2013,836,4.357990057,4.941285216,11.80452319
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,3240,350,2013,737,4.124226937,4.609859175,10.53464367
Alcatel,Android,17.78,no,no,2,0.3,8,1,3300,350,2013,1057,4.129550818,4.709800435,12.32004678
Alcatel,Android,16.56,yes,no,5,8,64,4,4000,178,2019,187,4.297149343,5.016020766,14.33150811
Alcatel,Android,12.83,yes,no,5,5,16,1,2460,153.2,2019,473,3.78487122,4.404154987,14.06135272
Alcatel,Android,20.32,yes,no,5,2,16,1,4080,279,2018,726,4.363862664,4.944851554,11.7493697
Acer,Others,23.04,no,no,5,2,32,4,4500,544.3,2018,699,5.066006927,5.793988743,12.5644327
Acer,Android,17.78,yes,no,13,2,16,4,3400,260,2016,1085,4.632298853,5.128951521,9.683317652
Acer,Android,12.83,yes,no,13,5,32,4,4080,169,2016,1079,4.710160633,5.52684639,14.77670446
Acer,Android,12.7,yes,no,8,2,32,4,2000,126,2016,617,3.781686504,4.784737955,20.96356081
Acer,Android,25.43,no,no,5,2,16,4,6100,147.5,2016,570,4.337682821,5.439773525,20.25986374
Acer,Android,12.83,yes,no,13,13,32,4,4020,166,2015,714,4.368307963,5.434376811,19.61713155
Acer,Android,12.83,yes,no,13,5,16,4,5000,147.5,2016,549,4.430935839,5.303304908,16.44953636
Acer,Android,12.7,yes,no,8,5,32,4,2000,125,2016,893,4.070564034,4.69701984,13.33730381
Acer,Android,20.32,no,no,5,2,32,4,4420,353.8,2015,767,4.998832582,5.862095907,14.72618904
Acer,Windows,12.83,yes,no,21,8,32,4,2870,150,2015,824,4.590969837,5.391215549,14.84351172
Acer,Android,10.29,yes,no,5,5,32,4,2000,142,2015,988,3.781686504,4.710610698,19.71982517
Acer,Android,10.29,no,no,5,2,32,4,2000,142,2015,961,3.616577542,4.507226542,19.7604667
Acer,Android,12.83,yes,no,8,8,32,4,4000,165,2015,942,4.556295018,5.294710871,13.94629227
Acer,Android,12.7,yes,no,8,8,32,4,2420,145,2015,874,4.354141431,5.017941869,13.22853981
Acer,Android,25.43,no,no,5,2,16,4,5910,540,2015,899,4.624188192,5.517854422,16.19590083
Acer,Android,20.32,no,no,5,0.3,16,4,4550,355,2015,994,4.226687749,5.188390887,18.53567241
Acer,Android,12.7,yes,no,13,5,32,4,2300,110,2015,592,4.488524004,5.301910902,15.3413913
Acer,Android,12.7,no,no,8,2,32,4,2000,118,2015,934,3.721104601,4.862676516,23.47620516
Acer,Android,10.16,no,no,5,2,32,4,1300,120,2015,603,3.89914038,4.493232533,13.22193206
Acer,Windows,10.16,no,no,5,2,16,4,1300,119,2015,697,3.755369195,4.377767578,14.21725507
Acer,Android,10.29,yes,no,5,2,32,4,2000,145,2015,1044,3.642049867,4.859812404,25.05780956
Acer,Android,12.7,yes,no,13,5,16,4,2300,116,2014,579,4.028916757,5.303503893,24.03292543
Acer,Android,12.7,no,no,8,2,16,4,2000,150,2014,569,4.348728349,5.014693714,13.28027997
Acer,Android,12.88,yes,no,13,2,16,4,2700,164,2014,723,4.342375829,5.560412364,21.90550728
Acer,Android,12.7,no,no,13,2,32,4,2100,110,2014,899,4.154969184,5.192345553,19.97895476
Acer,Android,12.7,no,no,8,2,16,4,3500,155,2014,886,4.405010471,5.300564839,16.89545162
Acer,Android,12.7,yes,no,8,2,16,4,2500,155,2014,936,4.49903159,5.307128435,15.22663065
Acer,Android,10.16,no,no,2,2,16,4,1300,130,2014,685,3.840312158,4.509429914,14.8381895
Acer,Android,20.32,no,no,5,2,16,4,4600,360,2014,611,4.66334475,5.29576411,11.94198508
Acer,Android,17.78,no,no,2,0.3,16,4,3400,298,2014,920,4.094344562,4.707546253,13.02593024
Acer,Android,17.78,no,no,5,0.3,16,4,3400,298,2014,1007,4.063369758,5.009834974,18.89214357
Acer,Android,17.78,no,no,5,0.3,32,4,3700,159.5,2014,724,4.065945088,4.497584975,9.597148012
Acer,Android,10.34,no,no,13,2,16,4,2500,134,2014,642,4.294424174,5.307623926,19.08951663
Acer,Android,10.16,no,no,5,1.3,16,4,1630,122,2014,719,3.63758616,4.600961341,20.93856283
Acer,Android,17.78,no,no,0.3,2,16,4,2955,323,2014,1082,4.405254761,4.863835309,9.428373266
Acer,Android,17.78,no,no,0.3,2,32,4,2955,315,2014,690,4.040943785,4.585477553,11.87518119
Acer,Android,18.01,no,no,5,2,16,4,4000,380,2014,801,4.433788569,4.856706812,8.707922042
Acer,Android,12.7,no,no,5,0.3,16,4,2000,150,2014,1015,3.470723444,5.138441999,32.45572404
Acer,Android,15.24,yes,no,13,2,16,4,3300,229,2013,635,4.631617356,5.826914144,20.51337566
Acer,Android,7.75,no,no,3.15,0.3,16,4,1500,120,2013,901,3.041661205,4.610356713,34.0254693
Acer,Android,12.88,no,no,8,2,32,4,2400,195,2013,946,4.060270582,5.764846216,29.56844936
Acer,Android,25.43,no,no,5,0.3,16,4,7300,560,2013,656,4.611549793,5.242963206,12.04306397
Acer,Android,18.01,no,no,5,0.3,32,4,4960,410,2013,905,4.513712575,4.793059547,5.828155675
Acer,Android,10.29,no,no,8,2,16,4,2000,140,2013,562,4.254193263,5.201035244,18.20487531
Acer,Android,7.75,no,no,3,0.3,16,4,1300,110,2013,942,3.485844856,4.611052849,24.40240938
Acer,Android,10.24,no,no,8,0.3,16,4,2000,140,2013,761,4.343805422,5.199601394,16.4588765
Acer,Android,10.29,no,no,5,0.3,16,4,1760,130,2013,825,3.757238792,5.145748768,26.98363326
Acer,Android,17.78,no,no,0.3,0.3,32,4,2640,339.9,2013,558,4.126004715,4.709890497,12.39701395
Acer,Android,17.78,no,no,0.3,0.3,32,4,2710,320,2013,592,4.291965156,4.595927605,6.613734487
Alcatel,Android,12.83,yes,no,5,5,16,4,3230,130,2019,302,3.832763324,4.786574656,19.92680362
Alcatel,Android,12.7,no,no,5,2,32,4,3230,148,2019,211,3.997650091,4.257454983,6.102352063
Alcatel,Android,15.29,no,no,8,8,32,4,4000,158,2018,670,4.065945088,5.190676475,21.6683007
Alcatel,Android,12.88,yes,no,12,5,32,4,3000,144,2018,591,4.721885986,5.440033919,13.20116646
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,155,2018,586,3.952588967,5.065249734,21.96655299
Alcatel,Android,12.83,yes,no,13,5,16,4,3000,145,2018,538,4.537961436,5.130904126,11.55630032
Alcatel,Android,12.78,yes,no,8,5,16,4,3000,151,2018,600,4.105119635,4.61045619,10.96066277
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,169,2018,707,4.428074948,4.850153504,8.702375206
Alcatel,Android,25.43,no,no,2,2,16,4,4000,415,2018,636,4.338727617,4.594008121,5.556814382
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,245,2018,564,4.013857311,4.248209487,5.51649293
Alcatel,Android,12.75,yes,no,12,8,32,4,2850,147,2017,716,4.560800238,4.929280615,7.475337798
Alcatel,Android,12.75,yes,no,13,5,16,4,2800,155,2017,751,4.284689402,4.787991618,10.51176059
Alcatel,Android,15.24,yes,no,12,5,32,4,4000,175,2017,823,4.6404408,5.557599964,16.50279203
Alcatel,Android,12.83,yes,no,16,8,32,4,4000,164,2017,839,4.651767471,5.24549659,11.31883529
Alcatel,Android,12.7,yes,no,5,2,32,4,2050,159.5,2017,687,3.934371409,4.6025668,14.51788578
Alcatel,Android,12.75,yes,no,8,5,32,4,2800,159.5,2017,619,4.410614092,5.299266916,16.76935391
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,159.5,2017,866,4.371218436,5.006894974,12.69602301
Alcatel,Android,15.24,yes,no,8,5,32,4,3000,159.5,2017,884,4.543720224,5.193456726,12.51067519
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,156,2016,754,4.07973841,5.295312858,22.95566817
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,163.9,2016,1063,3.998567607,4.389002248,8.895749397
Alcatel,Android,12.7,yes,no,13,5,16,4,2150,140,2015,769,4.632396172,5.306731865,12.70717478
Alcatel,Android,12.7,no,no,8,5,32,4,2000,148,2016,989,3.013572192,4.097672352,26.45648717
Alcatel,Android,12.83,yes,no,13,5,32,4,3000,159.95,2016,811,4.332442405,4.942855972,12.34941035
